2022-07-13 11:22:49.650 | INFO     | autotest_api.testcase.test_xianzong:test_track_match:521 - 返回结果为：{'errcode': 500, 'errmsg': '系统开小差了,请稍后重试!', 'data': None}
2022-07-13 11:32:15.407 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_bindlist:420 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'count': 2, 'results': [{'tid': 10315975, 'name': '新增终端1298098'}, {'tid': 10315973, 'name': '新增终端1299802'}]}}
2022-07-13 11:32:17.242 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_terminal:439 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 1, 'results': [{'gfid': 107290005, 'gfname': '更新行政划围栏576025', 'in': '1', 'location': '120.204208,30.288818', 'time': 1657683126790}]}}
2022-07-13 11:32:18.317 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_unbind:454 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': ['10315975', '10315973']}
2022-07-13 11:32:18.523 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_location:473 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 6, 'results': [{'gfid': 107290001, 'gfname': '更新行政划围栏996005', 'in': '1'}, {'gfid': 107290002, 'gfname': '多边形围栏822956', 'in': '1'}, {'gfid': 107290005, 'gfname': '更新行政划围栏576025', 'in': '1'}, {'gfid': 107290006, 'gfname': '多边形围栏753585', 'in': '1'}, {'gfid': 107290007, 'gfname': '线形围栏579195', 'in': '0'}, {'gfid': 107290008, 'gfname': '行政区域划围栏492358', 'in': '1'}]}}
2022-07-13 11:32:19.577 | INFO     | autotest_api.testcase.test_xianzong:test_drivingbehavior:490 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'distance': 31, 'duration': 6000, 'aveSpeed': 18.599999999999998, 'maxSpeed': 26.0, 'harshAccelerationCount': 0, 'harshDecelerationCount': 0, 'harshSteeringCount': 0, 'harshAcceleration': {'points': []}, 'harshDeceleration': {'points': []}, 'harshSteering': {'points': []}}}
2022-07-13 11:32:20.682 | INFO     | autotest_api.testcase.test_xianzong:test_staypoint:505 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'stayPointCount': 0, 'stayPoints': []}}
2022-07-13 11:32:22.451 | INFO     | autotest_api.testcase.test_xianzong:test_track_match:521 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'matchRatio': 0.0, 'matchDistance': 0.0, 'mismatchDistance': 461.2636755502803, 'mismatchTime': -1, 'matchPoints': '', 'baseline': {'points': '120.20675,30.289103;120.20658,30.288994;120.20645,30.28815;120.20656,30.287823;120.20652,30.287903;120.20538,30.28824;120.20532,30.288198;120.20518,30.288097;120.20444,30.288061;120.2044,30.28819;120.2044,30.28819;120.20423,30.288742;120.20421,30.288818', 'distance': 461.2636755502803}, 'target': {'points': '120.20473,30.288721;120.20453,30.288733;120.20441,30.288715', 'distance': 30.965707612811393}}}
2022-07-13 11:37:36.760 | INFO     | autotest_api.testcase.test_xianzong:test_track_match:521 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'matchRatio': 100.0, 'matchDistance': 461.2636755502803, 'mismatchDistance': 0.0, 'mismatchTime': -1, 'matchPoints': '120.20675,30.289103;120.20658,30.288994;120.20645,30.28815;120.20656,30.287823;120.20652,30.287903;120.20538,30.28824;120.20532,30.288198;120.20518,30.288097;120.20444,30.288061;120.2044,30.28819;120.2044,30.28819;120.20423,30.288742;120.20421,30.288818', 'baseline': {'points': '120.20675,30.289103;120.20658,30.288994;120.20645,30.28815;120.20656,30.287823;120.20652,30.287903;120.20538,30.28824;120.20532,30.288198;120.20518,30.288097;120.20444,30.288061;120.2044,30.28819;120.2044,30.28819;120.20423,30.288742;120.20421,30.288818', 'distance': 461.2636755502803}, 'target': {'points': '120.20675,30.289103;120.20658,30.288994;120.20645,30.28815;120.20656,30.287823;120.20652,30.287903;120.20538,30.28824;120.20532,30.288198;120.20518,30.288097;120.20444,30.288061;120.2044,30.28819;120.2044,30.28819;120.20423,30.288742;120.20421,30.288818', 'distance': 461.2636755502803}}}
2022-07-13 11:38:14.900 | INFO     | autotest_api.testcase.test_xianzong:test_staypoint:505 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'stayPointCount': 0, 'stayPoints': []}}
2022-07-13 13:15:45.943 | INFO     | autotest_api.testcase.test_xianzong:test_creat_polygongeofence:271 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'gfid': 107430001}}
2022-07-13 17:34:48.038 | INFO     | autotest_api.testcase.test_xianzong:test_creat_services:72 - 返回结果为：{'errcode': 21051, 'data': None, 'errmsg': '缺少必填参数', 'errdetail': '缺少必填参数'}
2022-07-13 17:34:48.173 | INFO     | autotest_api.testcase.test_xianzong:test_creat_services:72 - 返回结果为：{'errcode': 21055, 'data': None, 'errmsg': '仅支持中文、英文大小字母、英文下划线"_"、英文横线"-"和数字，不能以"_"开头，长度不大于128个字符', 'errdetail': '仅支持中文、英文大小字母、英文下划线"_"、英文横线"-"和数字，不能以"_"开头，长度不大于128个字符'}
2022-07-13 17:34:48.300 | INFO     | autotest_api.testcase.test_xianzong:test_creat_services:72 - 返回结果为：{'errcode': 0, 'data': {'sid': 10744, 'name': '新增服务837408'}, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:49.319 | INFO     | autotest_api.testcase.test_xianzong:test_services_max:89 - 返回结果为：{'errcode': 21118, 'data': None, 'errmsg': '超过service最大数量15', 'errdetail': '超过service最大数量15'}
2022-07-13 17:34:49.405 | INFO     | autotest_api.testcase.test_xianzong:test_search_service:100 - 返回结果为：{'errcode': 0, 'data': {'results': [{'sid': 10750, 'name': '新增服务140161', 'desc': 'test123'}, {'sid': 10748, 'name': '新增服务181961', 'desc': 'test123'}, {'sid': 10745, 'name': '新增服务215967', 'desc': 'test123'}, {'sid': 10756, 'name': '新增服务271089', 'desc': 'test123'}, {'sid': 10757, 'name': '新增服务373999', 'desc': 'test123'}, {'sid': 10746, 'name': '新增服务557982', 'desc': 'test123'}, {'sid': 10747, 'name': '新增服务581897', 'desc': 'test123'}, {'sid': 10752, 'name': '新增服务664670', 'desc': 'test123'}, {'sid': 10751, 'name': '新增服务707371', 'desc': 'test123'}, {'sid': 10744, 'name': '新增服务837408', 'desc': '123456'}, {'sid': 10749, 'name': '新增服务852622', 'desc': 'test123'}, {'sid': 10755, 'name': '新增服务882495', 'desc': 'test123'}, {'sid': 10754, 'name': '新增服务892308', 'desc': 'test123'}, {'sid': 10753, 'name': '新增服务969754', 'desc': 'test123'}, {'sid': 10743, 'name': '新增服务990665', 'desc': 'test123'}]}, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:49.882 | INFO     | autotest_api.testcase.test_xianzong:test_delete_service:111 - 返回结果为：{'errcode': 0, 'data': None, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:50.060 | INFO     | autotest_api.testcase.test_xianzong:test_update_service:121 - 返回结果为：{'errcode': 0, 'data': {'sid': 10750, 'name': '新增服务140161'}, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:51.130 | INFO     | autotest_api.testcase.test_xianzong:test_creat_termianl:132 - 返回结果为：{'errcode': 0, 'data': {'sid': 10750, 'tid': 10316022, 'name': '新增终端1772103'}, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:52.897 | INFO     | autotest_api.testcase.test_xianzong:test_search_TERM:143 - 返回结果为：{'errcode': 0, 'data': {'count': 3, 'results': [{'tid': 10316021, 'name': '新增终端1323499', 'desc': 'PSDHtQmbvUg5KwEXx0Nd', 'locatetime': None, 'createtime': 1657704894000}, {'tid': 10316022, 'name': '新增终端1772103', 'desc': 'BGAUhq1s9mRaQeH0KP2C', 'locatetime': None, 'createtime': 1657704894000}, {'tid': 10316020, 'name': '新增终端1813940', 'desc': 'Fi7Vr6hzdNTpxwoku2fM', 'locatetime': None, 'createtime': 1657704894000}]}, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:53.371 | INFO     | autotest_api.testcase.test_xianzong:test_update_TERM:152 - 返回结果为：{'errcode': 0, 'data': None, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:54.393 | INFO     | autotest_api.testcase.test_xianzong:test_creat_track:169 - 返回结果为：{'errcode': 0, 'data': {'trid': '1', 'trname': '轨迹1233223'}, 'errmsg': '请求正常', 'errdetail': '请求正常'}
2022-07-13 17:34:55.240 | INFO     | autotest_api.testcase.test_xianzong:test_track_upload:178 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': None}
2022-07-13 17:34:55.741 | INFO     | autotest_api.testcase.test_xianzong:test_search_track:188 - 返回结果为：{'errcode': 21504, 'errmsg': '未查询到轨迹点', 'data': None}
2022-07-13 17:34:56.405 | INFO     | autotest_api.testcase.test_xianzong:test_terminal_lastpoint:200 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'location': '120.204208,30.288818', 'locatetime': '1657704895169', 'direction': 343.30075, 'speed': 16.0, 'height': 0.0}}
2022-07-13 17:34:56.946 | INFO     | autotest_api.testcase.test_xianzong:test_keysearch:211 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 2, 'results': [{'name': '新增终端1323499', 'tid': '10316021', 'desc': '修改desc355476', 'createtime': 1657704893846, 'locatetime': 1657704895169, 'location': {'latitude': 30.288876003095854, 'longitude': 120.2043813062812, 'speed': 16.53413777707916, 'direction': 311.5074068393496}}, {'name': '新增终端1772103', 'tid': '10316022', 'desc': 'BGAUhq1s9mRaQeH0KP2C', 'createtime': 1657704894202}]}}
2022-07-13 17:34:57.126 | INFO     | autotest_api.testcase.test_xianzong:test_polygonsearch:220 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 0, 'results': []}}
2022-07-13 17:34:57.294 | INFO     | autotest_api.testcase.test_xianzong:test_aroundsearch:229 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 0, 'results': []}}
2022-07-13 17:34:57.524 | INFO     | autotest_api.testcase.test_xianzong:test_districtsearch:237 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 1, 'results': [{'name': '新增终端1323499', 'tid': '10316021', 'desc': '修改desc355476', 'createtime': 1657704893846, 'locatetime': 1657704895169, 'location': {'latitude': 30.288876003095854, 'longitude': 120.2043813062812, 'speed': 16.53413777707916, 'direction': 311.5074068393496}}]}}
2022-07-13 17:34:58.857 | INFO     | autotest_api.testcase.test_xianzong:test_creat_circlegeofence:254 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'gfid': 107500001}}
2022-07-13 17:34:59.051 | INFO     | autotest_api.testcase.test_xianzong:test_creat_polygongeofence:271 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'gfid': 107500002}}
2022-07-13 17:34:59.274 | INFO     | autotest_api.testcase.test_xianzong:test_creat_polylinegeofence:287 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'gfid': 107500003}}
2022-07-13 17:34:59.521 | INFO     | autotest_api.testcase.test_xianzong:test_creat_districtgeofence:301 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'gfid': 107500004}}
2022-07-13 17:34:59.740 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_list:315 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'count': 4, 'results': [{'gfid': 107500004, 'name': '行政区域划围栏324404', 'desc': '22222', 'createtime': 1657704903000}, {'gfid': 107500001, 'name': '圆形围栏435554', 'desc': '24124', 'createtime': 1657704902000}, {'gfid': 107500002, 'name': '多边形围栏425857', 'desc': '22222', 'createtime': 1657704902000, 'shape': {'points': '120.192028,30.25682;150.192028,30.25682;170.192028,50.25682'}}, {'gfid': 107500003, 'name': '线形围栏316999', 'desc': '22222', 'createtime': 1657704902000, 'shape': {'points': '116.25663757324219,39.91763621372854;116.24805450439453,39.908682835132836;116.2521743774414,39.90051844052326;116.2679672241211,39.895250572855026;116.28170013427734,39.89446035777916;116.2844467163086,39.89814795018363;116.28547668457031,39.90473244309854;116.28616333007812,39.9121063239703;116.28307342529297,39.91579296675271;116.27586364746094,39.92132255884663;116.26659393310547,39.92263906258135;116.25663757324219,39.91763621372854', 'bufferradius': 100}}]}}
2022-07-13 17:35:00.236 | INFO     | autotest_api.testcase.test_xianzong:test_update_circle:329 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK'}
2022-07-13 17:35:01.475 | INFO     | autotest_api.testcase.test_xianzong:test_update_polygon:343 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK'}
2022-07-13 17:35:02.342 | INFO     | autotest_api.testcase.test_xianzong:test_update_polyline:358 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK'}
2022-07-13 17:35:03.343 | INFO     | autotest_api.testcase.test_xianzong:test_update_district:374 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK'}
2022-07-13 17:35:04.138 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_delete:389 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': ['107500003']}
2022-07-13 17:35:05.043 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_bind:406 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': ['10316021', '10316022']}
2022-07-13 17:35:05.558 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_bindlist:420 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': {'count': 2, 'results': [{'tid': 10316021, 'name': '新增终端1323499'}, {'tid': 10316022, 'name': '新增终端1772103'}]}}
2022-07-13 17:35:07.708 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_terminal:439 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 1, 'results': [{'gfid': 107500004, 'gfname': '更新行政划围栏750984', 'in': '1', 'location': '120.204208,30.288818', 'time': 1657704895169}]}}
2022-07-13 17:35:08.625 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_unbind:454 - 返回结果为：{'errorCode': 0, 'errmsg': 'OK', 'data': ['10316021', '10316022']}
2022-07-13 17:35:08.848 | INFO     | autotest_api.testcase.test_xianzong:test_geofence_location:473 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'count': 3, 'results': [{'gfid': 107500001, 'gfname': '圆形围栏435554', 'in': '1'}, {'gfid': 107500002, 'gfname': '多边形围栏425857', 'in': '1'}, {'gfid': 107500004, 'gfname': '更新行政划围栏750984', 'in': '1'}]}}
2022-07-13 17:35:09.886 | INFO     | autotest_api.testcase.test_xianzong:test_drivingbehavior:490 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'distance': 53, 'duration': 10000, 'aveSpeed': 19.08, 'maxSpeed': 26.0, 'harshAccelerationCount': 0, 'harshDecelerationCount': 0, 'harshSteeringCount': 0, 'harshAcceleration': {'points': []}, 'harshDeceleration': {'points': []}, 'harshSteering': {'points': []}}}
2022-07-13 17:35:12.416 | INFO     | autotest_api.testcase.test_xianzong:test_staypoint:505 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'stayPointCount': 0, 'stayPoints': []}}
2022-07-13 17:35:17.082 | INFO     | autotest_api.testcase.test_xianzong:test_track_match:521 - 返回结果为：{'errcode': 0, 'errmsg': 'success', 'data': {'matchRatio': 0.0, 'matchDistance': 0.0, 'mismatchDistance': 461.2636755502803, 'mismatchTime': -1, 'matchPoints': '', 'baseline': {'points': '120.20675,30.289103;120.20658,30.288994;120.20645,30.28815;120.20656,30.287823;120.20652,30.287903;120.20538,30.28824;120.20532,30.288198;120.20518,30.288097;120.20444,30.288061;120.2044,30.28819;120.2044,30.28819;120.20423,30.288742;120.20421,30.288818', 'distance': 461.2636755502803}, 'target': {'points': '120.20495,30.288746;120.20478,30.288729;120.20473,30.288721;120.20453,30.288733;120.20441,30.288715', 'distance': 52.393202678203146}}}
2022-07-13 17:47:49.234 | INFO     | autotest_api.testcase.test_web:test_geocode:36 - 返回结果为：{'code': 0, 'message': 'success', 'data': [{'format_addr_name': '西藏自治区阿里地区革吉县阿里', 'country': '中国', 'province': '西藏自治区', 'city': '阿里地区', 'citycode': None, 'district': '革吉县', 'street': '', 'number': '', 'adcode': '542525', 'location': '81.829930,31.584300', 'level': 'GL_VILLAGE', 'township': None, 'neighborhood': None, 'building': None}]}
2022-07-13 17:47:49.371 | INFO     | autotest_api.testcase.test_web:test_regeocode:49 - 返回结果为：{'code': 0, 'message': 'success', 'data': [{'formatted_address': '浙江省杭州市滨江区西兴街道', 'addressComponent': {'country': '中国', 'province': '浙江省', 'city': '杭州市', 'citycode': '0571', 'district': '滨江区', 'adcode': '330108', 'township': '西兴街道', 'towncode': None, 'neighborhood': None, 'building': None, 'streetNumber': None, 'seaArea': None, 'businessAreas': []}, 'pois': [], 'roads': [], 'roadinters': [], 'aois': []}]}
2022-07-13 17:47:49.509 | INFO     | autotest_api.testcase.test_web:test_place_text:61 - 返回结果为：{'code': 0, 'msg': '成功', 'message': '成功', 'data': {'status': '0', 'info': '单页请求数量page_size超出规定范围：1-25', 'count': None, 'pois': None}}
2022-07-13 17:47:49.754 | INFO     | autotest_api.testcase.test_web:test_place_around:74 - 返回结果为：{'code': 0, 'msg': '成功', 'message': '成功', 'data': {'status': '1', 'info': 'ok', 'count': 2500, 'pois': [{'poi': {'id': '02|48eef4dc786f64381efd110f7f729abc', 'name': '鼓楼桥南', 'address': '60路,82路', 'location': '116.393813,39.948051', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '交通服务相关', 'typecode': '15001001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '50|3df6475293cf56f366cc47c6ac528c29', 'name': '北京环雅丽都投资有限公司西城第一环卫分公司', 'address': '旧鼓楼大街1号北京环雅丽都投资有限公司西城第一环卫分公司', 'location': '116.3937194,39.9482685', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '公司', 'typecode': '17003001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '44|57f59d44604684391da128b8fcb21981', 'name': '西绦胡同/旧鼓楼大街(路口)', 'address': '旧鼓楼大街', 'location': '116.39379824,39.94793354', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '交通服务相关', 'typecode': '15001001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '49|4dbd2b431c88e1e706e39085b20dce3c', 'name': '鼓楼大街', 'address': '东城区', 'location': '116.39386,39.947849', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '地铁站', 'typecode': '15007001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '98|964e4fef622034ddae8c7775d994f01f', 'name': '地杰中心', 'address': '旧鼓楼大街与中绦胡同交叉口西20米', 'location': '116.393507,39.94813', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '商务住宅相关', 'typecode': '12001001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '02|0e7e88fd1cded1f09f25f30cc956643f', 'name': '北京天恒正宇投资发展有限公司', 'address': '旧鼓楼大街甲3号', 'location': '116.39363595,39.94787354', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '公司企业', 'typecode': '13002022', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '00|6d04dae7b12af010a1880e63cd532dcd', 'name': '北京旧鼓楼大街胡同四合院', 'address': '旧鼓楼大街', 'location': '116.393606,39.948397', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '宾馆酒店', 'typecode': '10002001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '46|c15d44a9ea387ad9dcf5dfa30e720416', 'name': '鑫辉汽车修理厂', 'address': '鼓楼大街地铁站', 'location': '116.393619,39.948432', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '汽车维修', 'typecode': '03001001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '02|12ddfcf34f97467d88027a2ae33530bc', 'name': '华美人', 'address': '旧鼓楼大街3号', 'location': '116.39369315,39.94777522', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110102', 'adname': '西城区', 'type': '其他未分类', 'typecode': '99999999', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '49|a1b712972b12ae7e3d6db6a1026d4c99', 'name': '鼓楼大街(地铁站)', 'address': '鼓楼大街(地铁站)', 'location': '116.39395,39.94769', 'pcode': '110000', 'pname': '北京市', 'citycode': '110100', 'cityname': '北京市', 'adcode': '110101', 'adname': '东城区', 'type': '地铁站', 'typecode': '15007001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}]}}
2022-07-13 17:47:49.994 | INFO     | autotest_api.testcase.test_web:test_place_polygon:87 - 返回结果为：{'code': 0, 'msg': '成功', 'message': '成功', 'data': {'status': '1', 'info': 'ok', 'count': 1151, 'pois': [{'poi': {'id': '00|c619e72355a9de995f6872c3edd7de2b', 'name': '纪师傅海鲜', 'address': '西兴街道海威天地1幢二层219室', 'location': '120.225936,30.200841', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '水产海鲜市场', 'typecode': '06008007', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '50|a5a406811bda8e355b7a3ae480799f12', 'name': '西兴街道社区服务中心及农贸市场地下停车场', 'address': '滨和路西兴街道社区服务中心及农贸市场', 'location': '120.226953,30.20082', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '地下停车场', 'typecode': '15013008', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '88|2a23c5e9df6b0b16e1fb7fb2b1b0358b', 'name': '钱塘滨和花园-东门', 'address': '新联路', 'location': '120.226055,30.199024', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '通行设施', 'typecode': '21002001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '00|3b474b8ce1524202c5234d462f78c4d5', 'name': '滨和路与新联路交叉口', 'address': ' ', 'location': '120.226215,30.200209', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '公共设施', 'typecode': '20001001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '14|a18f526a93db27eae108acb154e3aff9', 'name': '东方郡幼儿园滨和分园', 'address': '人才公寓2号楼阡陌路', 'location': '120.224024,30.19589', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '幼儿园', 'typecode': '14013005', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '04|17f50103c8f59937f36928aeebae98f4', 'name': '暗星集团', 'address': '海威天地T3幢21楼', 'location': '120.223996,30.200932', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '公司企业', 'typecode': '13002022', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '49|db224e8db635c44860d2486f3d8cc1e1', 'name': '特来电充电站(杭州滨和中学第一地下室站)', 'address': '新联路18号滨和中学地下停车场', 'location': '120.22690609,30.19863892', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '交通服务相关', 'typecode': '15001001', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '94|584aed67455725f9b9fbb905202fa95b', 'name': '西兴区块人才租赁房公共租赁房西南停车场', 'address': '滨兴路与固陵路交叉口西北40米', 'location': '120.2271,30.195291', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '其他未分类', 'typecode': '99999999', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}, {'poi': {'id': '44|ba47a43d679e98a699e58cc6a7e9cb50', 'name': '朋惜·美喜达朝鲜族风味餐厅', 'address': '滨和路598号兴耀·星澳商务中心3幢101室', 'location': '120.222765,30.200962', 'pcode': '330000', 'pname': '浙江省', 'citycode': '330100', 'cityname': '杭州市', 'adcode': '330108', 'adname': '滨江区', 'type': '韩国料理', 'typecode': '05003004', 'road': '', 'roadnum': '', 'area': None, 'aoi': None, 'children': None}}]}}
